,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
489,6/19/18 10:47,Moscow,MO,USA,Cylinder,,He first thought it was a blimp. It was gray and white in color and then started to move left to right very quickly.,3/2/21,
490,6/17/18 21:00,Farmington,MO,USA,Triangle,2 hours,"Triangular shaped object with many colored lights appearing in the western sky quickly approaching earth, within 45 minutes was very cl",6/21/18,
491,6/11/18 21:45,Warsaw,MO,USA,Rectangle,10-15 seconds x 2,"I saw 3-5 bright, flame-like lights on a elongated object which did not seem to be moving and then disappeared over Truman Lake.",6/15/18,
492,5/12/18 22:50,Parkville,MO,USA,Sphere,15 minutes,"We saw 1 extremely fast moving object that we thought was a satellite, but it was moving about 4 or 5 times faster than normal. We then",5/15/18,
493,5/12/18 20:45,Farmington,MO,USA,Orb,30 seconds,Explosion of white light / star type object,5/15/18,
494,5/11/18 21:00,Farmington,MO,USA,Triangle,2 hours,"First nightly sighting at 8:15 pm, high in the western sky by 9:00 pm very close, able to view object plainly with the naked eye. Tria",5/15/18,
495,5/11/18 00:30,Karmala,MO,USA,Circle,5 minutes,2 UFO plates with full of lights very close view,5/15/18,
496,5/11/18 00:00,Gladstone,MO,USA,Circle,90 minutes,I don't know what it is but it's a bright light hovering above the Hobby Lobby in Gladstone Missouri it is now 12:03 a.m.,5/15/18,
497,5/5/18,Hannibal,MO,USA,Other,32 minutes,Clusters of lights near hannibal Missouri,5/31/18,
498,4/7/18 13:00,Kansas City,MO,USA,Diamond,20 seconds,((HOAX??)) i saw the diamond like space craft it was getting closer and closer and then it just went up and left earth.,4/13/18,
499,3/29/18 23:00,Wentzville,MO,USA,,unknown,My first recorded occurrence was in Ashtabula Ohio. I have had experiences throughout my life that I either dismissed or pushed aside a,4/5/18,
500,3/2/18 22:47,Lone Jack,MO,USA,Circle,4 seconds,"I observed a round lighted object start overhead, then race extremely fast to the northern horizon. Object was much too quick to be co",3/8/18,
501,2/1/18 03:01,Harrisonville,MO,USA,Triangle,90 seconds,Strange sound then saw formation of lights then a bunch more it was large 4 or 5 football fields,5/31/18,
502,2/1/18 01:00,Harrisonville,MO,USA,Other,5 minutes,"Strange lights in Harrisonville, Missouri.",9/27/18,
503,1/4/18 19:25,Strafford,MO,USA,Light,20 seconds,"Bright light orange in the sky, seems to burn out.",1/12/18,
504,12/17/17 21:00,Belton,MO,USA,Light,Every night for the past,If you go to the west of town almost to the edge look to the south west you will see blue white and now for the first time on 12/17/17,12/21/17,
505,12/15/17 20:00,Joplin,MO,USA,Triangle,25 minutes,We saw a triangular object with lights on each corner that hovered in one spot for 25 minutes over our city and videotaped it.,12/21/17,
506,12/13/17 01:13,Raymore,MO,USA,Light,1-2 seconds,Tiny green ball of light that immediately launches upward just a bit and then away (to the W) at astounding speed.,12/14/17,
507,12/9/17 22:00,Bismarck,MO,USA,Light,Several minutes,4 orange lights floating in the west without blinking or losing their place as if hovering.,12/10/17,
508,12/9/17 20:30,Lowry City,MO,USA,Formation,10 minutes,It looked like a string of red and white pulsating lights perfectly lined up going silently slowly across the sky. Was seen by several,12/14/17,
509,12/9/17 20:30,Rolla,MO,USA,Unknown,35-45 minutes,undescribed pulsating red lights moving in formation.,12/10/17,
510,12/9/17 20:30,De Soto,MO,USA,Other,10 minutes,Straight line of red lights.,12/10/17,
511,12/9/17 20:30,Desoto,MO,USA,Other,10 minutes,We saw a line of lights about 20 of them in a perfectly straight line alternating flashing and it was moving very slow at a diagonal an,12/10/17,
512,12/9/17 20:30,Versailles,MO,USA,Formation,30 second,Red and white light flashing in line across from New Life Assembly Church.,12/10/17,
513,12/9/17 20:30,Desloge,MO,USA,Formation,10 minutes,"15-20 red flashing lights in a horizontal pattern, equal distance from eachother. Slowly drifting east across the sky together as thoug",12/14/17,
514,12/9/17 20:30,Lebanon,MO,USA,Light,20-25 minutes,String of ~12 lights hovering in straight line above hwy 44 in w/unusual light patterns. ((NUFORC Note: Law enforcement report. PD)),12/10/17,
515,12/9/17 20:15,Bonne Terre,MO,USA,Other,,"My mom was outside smoking a cigarette and looked up to see about 15 UFOs flying in a straight line all the way across the sky, she ra",12/10/17,
516,12/9/17 20:00,Iberia,MO,USA,Light,10 minutes,Very long line of white and red flashing red lights seen above Central Missouri. ((anonymous report)),12/10/17,
