,Date / Time,City,State,Shape,Duration,Summary,Link to Event
106,2021-07-08 13:00:00,Rudolph,WI,Circle,45 minutes,Working on boat 07/08/2021 around 13:00 sky was starting to cloud up .sun was behind a cloud.noticed circle white in color . Moving sid,https://nuforc.org/webreports/reports/164/S164133.html
107,2021-07-03 23:00:00,Montello,WI,Oval,6 minutes,Bright light and moving fast,https://nuforc.org/webreports/reports/163/S163916.html
108,2021-06-16 04:00:00,Neenah,WI,Sphere,15 minutes,"My boyfriend and I were up early this morning and as we were watching the sky, this circle shaped object and red objects darted across",https://nuforc.org/webreports/reports/163/S163716.html
109,2021-06-16 03:45:00,Neenah,WI,Orb,30 minutes,"During the early morning hours, I was outside on my patio. At first I noticed red lights in the sky flying around which would leave a",https://nuforc.org/webreports/reports/163/S163996.html
110,2021-06-13 14:30:00,LaCrosse,WI,Light,10 minutes,Lights in the sky during Air Show,https://nuforc.org/webreports/reports/163/S163676.html
111,2021-05-27 22:00:00,Williams Bay,WI,Circle,30 seconds,A string of lighted objects in a perfect straight line silently went right over us heading east. ((Starlink satellites??)),https://nuforc.org/webreports/reports/163/S163413.html
112,2021-05-25 21:34:00,Milwaukee,WI,Light,3 minutes approx,night guard sees light move behind trees,https://nuforc.org/webreports/reports/163/S163417.html
113,2021-05-22 22:00:00,Waukesha,WI,Light,2 minutes,30+ objects moving across the night sky. I've never seen anything like it before. ((Staarlink satellites??)),https://nuforc.org/webreports/reports/163/S163472.html
114,2021-05-06 21:30:00,Fitchburg,WI,Light,2-3 minutes,"Dozens of aircraft, seen traveling in a line, outside Madison Wisconsin. Looked like oriens belt, but with 40 stars instead of 3.",https://nuforc.org/webreports/reports/163/S163046.html
115,2021-05-04 21:58:00,Weston,WI,Formation,50 seconds,Looked like a string of white lights..solid.,https://nuforc.org/webreports/reports/163/S163018.html
116,2021-05-01 20:00:00,Fond du Lac,WI,Circle,7 seconds,black/dark gray circular object comes out of the clouds before disappearing back into them,https://nuforc.org/webreports/reports/162/S162912.html
117,2021-05-01 20:00:00,Fond du Lac,WI,Circle,10 seconds,dark circular object comes out of the clouds before disappearing back into them,https://nuforc.org/webreports/reports/162/S162913.html
118,2021-04-22 20:50:00,Appleton,WI,Triangle,20+ minutes,Metallic triangular shaped object appearing to tumble in the sky.,https://nuforc.org/webreports/reports/162/S162829.html
119,2021-04-16 19:00:00,Port Washington,WI,Disk,few hours,"During the week off April 12, 2021- I saw a disk or saucer shape object in the North sky.It did have red and blue flashing lights-which",https://nuforc.org/webreports/reports/162/S162790.html
120,2021-03-11 02:00:00,Lemonwier,WI,Fireball,Approx. 2 minutes,Bright red globes circling and occasionally going out then reappearing. again.,https://nuforc.org/webreports/reports/168/S168340.html
121,2021-02-16 21:45:00,Montello,WI,Light,10 Seconds,Always believed but never thought Id see such strange sky sighting.,https://nuforc.org/webreports/reports/162/S162100.html
122,2021-02-15 05:55:00,Fall Creek,WI,Other,1 minute,I witnessed a straight line of white lights almost directly above me. They were equally spaced...about 12-15 ((Starlink satellites??)),https://nuforc.org/webreports/reports/162/S162064.html
123,2021-01-25 19:00:00,Tofte,WI,Changing,7-8 minutes,North Shore Minnesota UFO sighting one orb morphs to three,https://nuforc.org/webreports/reports/161/S161765.html
124,2021-01-25 00:20:00,Beloit,WI,Triangle,1 min,Bright V-shaped flashing object moved faster than a plane in night sky,https://nuforc.org/webreports/reports/161/S161764.html
125,2021-01-20 20:00:00,Stevens point,WI,Circle,1 minute,Driving southbound on I-39 in Stevens Point we witnessed 6 circular large glowing lights that seemed relatively close. Two were to the,https://nuforc.org/webreports/reports/161/S161709.html
126,2021-01-09 06:00:00,Athelstane,WI,Disk,3 minutes,"Came out back door & immediately noticed Top hat shaped craft with amber & red lights and moving away from me towards cty c, first spot",https://nuforc.org/webreports/reports/161/S161553.html
127,2020-12-05 19:00:00,Whitewater,WI,Formation,1 minute,Straight linear formation of about 100 solid lights that went out one by one,https://nuforc.org/webreports/reports/161/S161003.html
128,2020-12-04 17:30:00,Verona,WI,Other,3 min,Straight line of 24 to 30 lights equally spaced moving across the sky.,https://nuforc.org/webreports/reports/161/S161011.html
129,2020-11-27 23:02:00,Newton,WI,Oval,Seconds,Coming home from work I saw a reddish color orb move from east to west horizon to horizon then seconds later it moved from west to east,https://nuforc.org/webreports/reports/160/S160872.html
130,2020-11-21 04:30:00,Miladore,WI,Cigar,2 minutes,Bright light hovering in sky behind a dark long object. Object took off so fast it disappeared within 10 inches of sky.,https://nuforc.org/webreports/reports/160/S160884.html
131,2020-11-20 22:00:00,KENOSHA,WI,Sphere,30seconds,"Super bright round object ,smooth rapid turn then gone.",https://nuforc.org/webreports/reports/160/S160746.html
132,2020-11-20 05:00:00,Fremont,WI,Light,3 minutes,Three bright lights traveling fast,https://nuforc.org/webreports/reports/160/S160849.html
133,2020-11-18 21:15:00,Appleton area,WI,Disk,01:00,"On night drive with kids, joked about object hovering in sky blinking red and white for nearly an hour when we suddenly came within may",https://nuforc.org/webreports/reports/160/S160697.html
134,2020-11-18 10:10:00,Sheboygan,WI,Light,10,"Blinking lights at close range just over tree line blue and yellow, then craft paused in air for 3 min or more emitting an orange light",https://nuforc.org/webreports/reports/160/S160696.html
135,2020-11-17 20:00:00,Boscobel,WI,Triangle,5 to 10 minutes,It was a rounded triangular shape with 3 bright white lights on each corner. In the center was red light that changed to blue. The colo,https://nuforc.org/webreports/reports/160/S160718.html
136,2020-11-17 11:45:00,Wausau,WI,Light,,"Predominantly white flickering various colors with inconsistent movement, its too stable on a windy night and too high to be a drone.",https://nuforc.org/webreports/reports/160/S160675.html
137,2020-10-31 12:00:00,Franklin,WI,Rectangle,30-60 seconds,Large flat black rectangular shape just hanging in sky.,https://nuforc.org/webreports/reports/160/S160335.html
138,2020-10-17 19:10:00,Milwaukee,WI,Light,5 minutes,A group of 3 and a singular orange spherical light came into view moving south to northeast.,https://nuforc.org/webreports/reports/160/S160075.html
139,2020-10-15 19:35:00,Whitefish Bay,WI,Changing,7 minutes,Two rows of parallel lights each containing 6 lights hovering stationary in the night sky until I started taking pictures.,https://nuforc.org/webreports/reports/160/S160057.html
140,2020-10-15 16:10:00,West Allis,WI,Cylinder,Still up there,A bright gold light mass that has other different colors blinking i live in West Wisconsin the object is is straight east,https://nuforc.org/webreports/reports/159/S159998.html
141,2020-10-12 06:30:00,Pepin,WI,Unknown,10 minutes,I noticed this red light N about a 1/4 mile distance then just above the tree line. Then these white dots started appearing dim then gr,https://nuforc.org/webreports/reports/160/S160069.html
142,2020-10-05 03:10:00,Walworth,WI,Light,30 minutes,bright star like form moving up and down,https://nuforc.org/webreports/reports/159/S159753.html
143,2020-09-21 00:00:00,Newberlin,WI,Circle,1 minute,Going north on nation ave 130th looked to my left above trees line going parallel with nation ave about 200 feet off ground high rate o,https://nuforc.org/webreports/reports/159/S159494.html
144,2020-09-19 20:07:00,Grafton,WI,Other,3 minutes,"7 sided bright object, zero sound, straight flight path",https://nuforc.org/webreports/reports/159/S159550.html
145,2020-09-19 07:30:00,Fond du lac,WI,Disk,5 minutes,Me and two friends were getting ready to go into a grocery store and disc shaped object with m no lights or engine sounds which lasted,https://nuforc.org/webreports/reports/161/S161952.html
