,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
154,5/6/17 04:50,Mojave (Canada),BC,Canada,Light,1:00,"Light in sky stationary. Not an a/c, or any known star. Flickering in brightness. ((NUFORC Note: Possibly Venus. Anonymous. PD))",5/6/17,
155,4/30/17 22:00,Engen/Vanderhoof (Canada),BC,Canada,Light,2 hours,Numerous star-like lights moving in all directions. spanning across the night sky.,4/8/19,
156,4/27/17 19:30,West Kelowna (Canada),BC,Canada,Other,1 minute,Several glowing orbs 'dancing' in the sky.,5/6/17,
157,4/25/17 22:45,Nanaimo (Canada),BC,Canada,Circle,30 minutes,"Flashing lights hovering over mountain for 30 mins., multiple nights.",4/28/17,
158,4/23/17 01:05,Richmond (Canada),BC,Canada,Fireball,12 minutes,"Huge fireball orb above YVR Airport Vancouver, Canada.",4/28/17,
159,4/2/17 16:55,Victoria (Canada),BC,Canada,Orb,30 seconds,I was looking out my living-room watching float planes coming into the harbor for a landing to the north one round black orb around 300,4/7/17,
160,2/22/17 20:50,Bowen Island (Canada),BC,Canada,Egg,15 minutes,I saw what looked like I though a meteor heading towards me. ((anonymous report)) ((NUFORC Note: Venus?? PD)),3/10/17,
161,12/25/16 22:30,White Rock (Canada),BC,Canada,Orb,5 minutes,"3 red orbs seen over Blaine, WA.",8/11/17,
162,11/21/16 23:15,Victoria (Canada),BC,Canada,Other,10 minutes,"A moving glow from something above a cloud over Victoria, BC.",12/5/16,
163,11/19/16 19:00,Victoria (Canada),BC,Canada,Oval,evening,Orange/red sun like oval very bight below the clouds.,12/5/16,
164,11/16/16 23:09,Surrey,BC,Canada,Light,~30 seconds approx,"UFO was stationary high up in the sky, it slowly accelerated in one direction before shooting off into space at extremely high speed",3/6/23,
165,11/9/16 18:15,Fort Fraiser/Vanderhoof,BC,Canada,Light,2-6 seconds,Traveling East on HWY 16 between communities when the event occurred. Started off as a single green/blue light when it entered my line,11/11/16,
166,10/31/16 11:40,Cracroft Island (Canada),BC,Canada,Cross,15 minutes,several solid objects in clouds over Cracroft point. BC,11/4/16,
167,10/9/16 21:00,Port Clements (Canada),BC,Canada,Other,30-40 seconds,Looking up walking from my moms to my house next door lighted x no sound.,10/11/16,
168,10/9/16 21:00,Langley (Canada),BC,Canada,Light,5 minutes,Red object with flashing rays seen by 2 people out their back porch.,10/11/16,
169,10/9/16 20:37,Prince Rupert (Canada),BC,Canada,Other,2 minutes,Temporary big red flashing star.,10/11/16,
170,9/22/16 22:00,Nanaimo (Canada),BC,Canada,Disk,3,A strange object in the sky above mount benson.,7/23/17,
171,9/20/16 19:09,Burnaby (Canada),BC,Canada,Circle,<10 seconds,"I was shooting the cloud of sunset by using my iPhone and iPad , finally I found it in my images. And it is pretty clear, bright,, yell",9/22/16,
172,9/3/16 20:46,Parksville/Nanaimo (Canada),BC,Canada,Light,20 minutes,Several UFOs buzz cruise ships in waters off Vancouver Island.,9/9/16,
173,8/11/16 19:10,Squamish (Canada),BC,Canada,Other,45 seconds,"Large Square flying object constantly rotating while flying or hovering, with lights, and no sounds from it.",8/16/16,
174,8/4/16 19:37,Kamloops (Canada),BC,Canada,Changing,3 minutes,Flying object outside of aircraft.,8/16/16,
175,7/28/16 17:55,Milner (Canada),BC,Canada,Light,35 seconds,Rolling rapid white light moved rapidly across the lawn. ((anonymous report)),8/2/16,
176,7/24/16 01:30,Canada (west coast; Alaskan cruise),BC,Canada,Oval,5 minutes,Yellow orbs seen while on an Alaskan cruise.,12/5/16,
177,7/16/16 23:30,Sooke (Canada),BC,Canada,Circle,15 seconds,Bright green sphere with long trailing tracer making 90 deg turns moving at a very high rate of speed across the night sky,7/22/16,
178,7/15/16,Mount Pleasant (Canada),BC,Canada,,45 seconds,Crazy bright and warm shaft of light shining down to earth from outerspace,11/30/18,
179,7/4/16 03:30,Nanaimo (Canada),BC,Canada,,2 minutes,"I went outside for a smoke, looked up to admire stars...and I saw a star darting in and out.....drifting too fast.",7/8/16,
180,7/3/16 01:30,Surrey/Burnaby (Canada),BC,Canada,Unknown,10 minutes,Blue crown light formation over Burnaby.,7/15/16,
181,6/30/16 14:00,Chilliwack (Canada),BC,Canada,Triangle,45 seconds,Broad daylight sighting above Yale/Young Rd,8/16/21,
182,5/2/16 08:20,Walnut Grove (Canada),BC,Canada,Disk,3 minutes,2 discs glowing a brilliant silver- white in the sky sitting stationary.,5/6/16,
183,4/28/16 19:30,Sooke (Canada),BC,Canada,Cylinder,2 minutes,thank you Peter for all your great work. Coast to Coast Insider here. This was an amazing event. I was driving and proximately 50 km/h,10/6/18,
184,4/23/16 21:40,Newport Beach,BC,Canada,Triangle,5 seconds,UFO sighting 04/23/2016.,9/21/17,
185,4/18/16 21:00,Langley (Canada),BC,Canada,Light,~1 hour,Glimmering ball of light seen low on horizon. ((NUFORC Note: Possible sighting of Sirius?? PD)),4/22/16,
186,4/16/16 18:00,Vancouver (Canada),BC,Canada,Sphere,3-5 minutes,Disc or spherical object moves over activity occurring on roof of tall building; appears to observe activity.,4/22/16,
187,4/11/16 22:15,Duncan (Canada),BC,Canada,Fireball,15 minutes,"April 11, 2016 Vancouver Island sighting of amber fireball orb witnessed by 2 civilians and 3 fighter pilots.",4/9/20,
188,2/27/16 23:00,Bowser (Canada),BC,Canada,Circle,2 hours,I have a 2-hr recording of a completely stationary object in the sky. ((NUFORC Note: We suspect a star or planet? Sirius?? PD)),1/12/17,
189,2/26/16 00:50,Vancouver (Canada),BC,Canada,Disk,1/1 minutes,"I observed UFO through 15x70 binoculars, so close that I could see black dust on the walls of the ""vehicle.""",3/4/16,
190,2/18/16 21:00,Victoria (above)(Canada),BC,Canada,Orb,20 seconds,ZIG ZAGGING SATELLITE EVENTUALLY MAKING A TURN OVER CLOUD COVER,2/26/16,
191,2/9/16 00:45,Delta/Tsawwassen (Canada),BC,Canada,Sphere,5-10 seconds,"Blue-green sphere appears over the ocean, hovers for a few seconds, before shooting off, and vanished.",2/19/16,
192,2/8/16 23:00,Maple Ridge (Canada),BC,Canada,Unknown,5 minutes,Sitting on my deck between 11:55 pm and until 12:00am approximately. First saw 4 orange lights low moving together at plane speed or fa,2/11/16,
193,1/13/16 18:45,Kamloops (Canada),BC,Canada,Unknown,1-2 minutes,"Massive dome shaped bright brilliant blue light, like a huge welding arc spanning a massive distance on the hor., of crown land.",1/14/16,
194,1/6/16 21:30,North Vancouver,BC,Canada,Disk,15,"We saw a giant silent floating disc hovering above Deep Cove's marina inlet in North Vancouver, shining very bright lights around.",1/8/16,
195,1/6/16 21:30,North Vancouver (Canada),BC,Canada,Disk,1-2 minutes,"Giant mother ship sighted in Indian Arm-Mount Seymour side, from Deep Cove.",1/14/16,
196,1/4/16 06:30,Fort St. John (Canada),BC,Canada,Light,30 seconds,Flash of light a white beem at the end opened a blue starshap opening and vanish,2/19/16,
197,12/25/15 00:00,Port Coquitlam (Canada),BC,Canada,Sphere,5-10 minutes,Lights going by orange balls.,1/5/16,
198,12/23/15 21:00,Kimberley (Canada),BC,Canada,Light,20 minutes,"Strange, intense, blue light, disk-shaped, over Kimberley, BC, on 23DE15.",1/5/16,
199,12/19/15 18:05,Victoria (Canada),BC,Canada,Orb,2 minutes,"Orange light/glowing orb moving across the sky, 90 degree, turn and then disappeared.",12/21/15,
200,12/4/15 18:30,Victoria (Canada),BC,Canada,Orb,30 seconds,"Large, bright, orange orb like lights seen low on horizon.",12/10/15,
201,11/29/15 00:00,Victoria (Canada),BC,Canada,Triangle,2 hours,"Triangle shape, twinkling lights, floating, no sound. ((NUFORC Note: We suspect a sighting of planets in the E sky. PD))",12/3/15,
202,11/27/15 00:15,Vancouver (Canada),BC,Canada,Light,Ongoing,"Bright star like object changing blue green red south east of Vancouver, BC. ((NUFORC Note: Sighting of Sirius? PD))",12/3/15,
203,11/9/15 16:30,North Vancouver (Canada),BC,Canada,Sphere,1 minute,Fireball? Disc falling down with fiery jets out the back....lasted far too long to be a meteor and seemed very consistent in brightness,11/19/15,
204,11/7/15 21:00,Bowen Island (Canada),BC,Canada,Fireball,15 minutes,12 Orange UFO's that looked like fireballs.,11/19/15,
205,10/9/15 03:00,Kamloops (Canada),BC,Canada,Triangle,6-7 minutes,Low triangle craft at 500 feet witneseds by 50 people including 3 Royal Canadian Mounted Police,10/16/15,
206,9/27/15 21:00,Maple Ridge (Canada),BC,Canada,Fireball,1.5 mins,Orange fireball sighted while watching eclipse,10/2/15,
207,9/27/15 19:30,Whiskey Creek/Parksville (Canada),BC,Canada,Changing,10 minutes,A flying object of light was spinning while changing colour and speed of silent movement.,9/29/15,
208,9/12/15 05:45,Vancouver (Canada),BC,Canada,Circle,hours,It is so bright in the sky to still be there during the sunrise. ((NUFORC Note: Venus and Sirius?? PD)),9/17/15,
209,9/1/15 22:00,Kitimat,BC,Canada,Triangle,5 minutes,Three light triangle moving and revolving slowly.,9/11/15,
