,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
179,1/20/04 17:00,Winnipeg (Canada),MB,Canada,Fireball,few seconds,green fireball from sky falling very fast in the city,1/31/04,
180,8/28/03 23:00,St. Laurent (Canada),MB,Canada,Unknown,several minutes,"HBCCUFO CANADIAN REPORT: St. Laurent, Manitoba, Lights And Creature.",9/28/03,
181,8/23/03 18:45,Winnipeg (Canada),MB,Canada,Circle,30 sec,The object was around 4-5 ft in diameter had a silver center and darker colored chrome balls or like disks around the middle of it.,8/28/03,
182,7/16/03 22:00,St. Laurant (Canada),MB,Canada,Changing,12 min.,this thing flew over our house and then into the trees in a very irratic pattern. it would move forward very fast and then it would sto,3/17/04,
183,7/6/03 21:30,Winnipeg (Hecla Provincial Park) (Canada),MB,Canada,Unknown,approx:10 seconds,HBCCUFO CANADIAN REPORT: Object made a very quick and very sharp U-turn.,7/16/03,
184,4/7/03 22:47,Winnipeg (Canada),MB,Canada,Circle,a couple of seconds,I'm bewildered. I don't have a clue as to what i've just seen it make no logical sense!,4/22/03,
185,1/24/03 21:00,Winnipeg (Canada),MB,Canada,Unknown,30 min,"I was on my balcony having a smoke, and happened to look to the North East. Thats when I say 3 objects movine across the sky towards th",2/5/03,
186,10/9/02 20:55,Winnipeg (Canada),MB,Canada,Light,15 sek,satellite? meet airplane,10/15/02,
187,8/26/02 00:00,Steinbach (Canada),MB,Canada,Changing,4 min.,What the hell was that?,2/22/05,
188,8/20/02 01:05,The Pas (Canada),MB,Canada,Fireball,2 seconds,very bright green ball of light,8/28/02,
189,8/6/02 15:00,Northern Lake (Canada),MB,Canada,Disk,approx 2 minutes,HBCCUFO CANADIAN REPORT: Silver disc object hovering above witness over lake.,3/17/04,
190,8/6/02 04:00,Winnipeg (Canada),MB,Canada,Light,1minute,star-like object hovering in night-sky,8/16/02,
191,7/18/02 00:30,Winnipeg (Canada),MB,Canada,Other,20 minutes,Zig Zagging Star,7/26/02,
192,7/15/02 21:30,Arnes/Gimli (R.M. of) ?? (Canada),MB,Canada,Circle,Frequently,"Since,1999-2002 on many occaions have seen two diffent types of U.F.O. crafts well out at the cabin. My cabin is around the town of Gim",8/16/02,
193,7/2/02 15:13,Rivers (Canada),MB,Canada,Disk,One Minute,Disc sighted over Rivers Fair,8/16/02,
194,6/2/02 23:30,Selkirk (Canada),MB,Canada,Triangle,4-8 seconds,Three red lights on triangular shapped craft or 3 seperate objects in triangle formation!,6/12/02,
195,5/20/02 03:10,Winnipeg (Canada),MB,Canada,Light,5 minutes,"A bright Light ,high in the sky thought it was a shooting star,but it was going really slow and in moving in a pattern not straight",6/12/02,
196,5/9/02 18:00,Winnipeg (Canada),MB,Canada,Formation,30TO40 MINS,"they were flashing orbes of light,consistingof five colors,bright white,deep blue,,amber,like a traffic light,bright red,ang deep green",5/14/02,
197,5/9/02 07:00,Thompson (Canada),MB,Canada,Other,30 minutes,CAT TRACKS JUMPING OUT OF NOWHERE AND TURNING INTO SIZE 9 HIKING BOOTS,11/20/13,
198,5/7/02 23:30,Winnipeg (Canada),MB,Canada,,30 minutes,Two senior scientists witness peculiar glowing globe in night sky over Winnepeg. Unable to identify the object.,6/12/02,
199,5/7/02 23:23,Winnipeg (Canada),MB,Canada,Other,30 minutes,An experienced amateur astronomer photographed an unusual object in the night sky. It could not be identified.,7/1/02,
200,3/27/02 21:00,Winnipeg (Canada),MB,Canada,Flash,45 seconds,The craft was fast and strobing.,4/8/02,
201,3/13/02 00:00,Lac du Bonnet (Canada),MB,Canada,Sphere,30 min,Sphere floating for 30 min.,6/18/04,
